4.0E-4	0.0
8.0E-4	0.0
0.0011999999	0.0
0.0016	0.0
0.0019999999	0.0
0.0023999999	0.0
0.0028	0.0
0.0032	0.0
0.0036	0.0
0.0039999997	0.0
0.0044	0.0
0.0047999998	0.0
0.0052	0.0
0.0056	0.0
0.006	0.0
0.0064	0.0
0.0067999996	0.0
0.0072	0.0
0.0075999997	0.0
0.007999999	0.0
0.0084	0.0
0.0088	0.0
0.0092	0.0
0.0095999995	0.0
0.01	0.0
0.0104	0.0
0.010799999	0.0
0.0112	0.0
0.0116	0.0
0.012	0.0
0.012399999	0.0
0.0128	0.0
0.0132	0.0
0.013599999	0.0
0.0139999995	0.0
0.0144	0.0
0.0148	0.0
0.015199999	0.0
0.0156	0.0
0.015999999	0.0
0.0164	0.0
0.0168	0.0
0.017199999	0.0
0.0176	0.0
0.018	0.0
0.0184	0.0
0.0188	0.0
0.019199999	0.0
0.0196	0.0
0.02	0.0
0.020399999	0.0
0.0208	0.0
0.0212	0.0
0.021599999	0.0
0.022	0.0
0.0224	0.0
0.022799999	0.0
0.0232	0.0
0.023599999	0.0
0.024	0.0
0.0244	0.0
0.024799999	0.0
0.0252	0.0
0.0256	0.0
0.025999999	0.0
0.0264	0.0
0.0268	0.0
0.027199998	0.0
0.0276	0.0
0.027999999	0.0
0.0284	0.0
0.0288	0.0
0.029199999	0.0
0.0296	0.0
0.03	0.0
0.030399999	0.0
0.0308	0.0
0.0312	0.0
0.0316	0.0
0.031999998	0.0
0.0324	0.0
0.0328	0.0
0.0332	0.0
0.0336	0.0
0.033999998	0.0
0.034399997	0.0
0.0348	0.0
0.0352	0.0
0.0356	0.0
0.036	0.0
0.036399998	0.0
0.0368	0.0
0.0372	0.0
0.0376	0.0
0.038	0.0
0.038399998	0.0
0.038799997	0.0
0.0392	0.0
0.0396	0.0
0.04	0.0
0.0404	0.0
0.040799998	0.0
0.0412	0.0
0.0416	0.0
0.042	0.0
0.0424	0.0
0.042799998	0.0
0.043199997	0.0
0.0436	0.0
0.044	0.0
0.0444	0.0
0.0448	0.0
0.045199998	0.0
0.045599997	0.0
0.046	0.0
0.0464	0.0
0.0468	0.0
0.047199998	0.0
0.047599997	0.0
0.048	0.0
0.0484	0.0
0.0488	0.0
0.0492	0.0
0.049599998	0.0
0.049999997	0.0
0.0504	0.0
0.0508	0.0
0.0512	0.0
0.051599998	0.0
0.051999997	0.0
0.0524	0.0
0.0528	0.0
0.0532	0.0
0.0536	0.0
0.053999998	0.0
0.054399997	0.0
0.0548	0.0
0.0552	0.0
0.0556	0.0
0.055999998	0.0
0.056399997	0.0
0.0568	0.0
0.0572	0.0
0.0576	0.0
0.058	0.0
0.058399998	0.0
0.058799997	0.0
0.0592	0.0
0.0596	0.0
0.06	0.0
0.060399998	0.0
0.060799997	0.0
0.061199997	0.0
0.0616	0.0
0.062	0.0
0.0624	0.0
0.0628	0.0
0.0632	0.0
0.063599996	0.0
0.063999996	0.0
0.064399995	0.0
0.0648	0.0
0.0652	0.0
0.0656	0.0
0.066	0.0
0.0664	0.0
0.0668	0.0
0.0672	0.0
0.0676	0.0
0.067999996	0.0
0.068399996	0.0
0.068799995	0.0
0.0692	0.0
0.0696	0.0
0.07	0.0
0.0704	0.0
0.0708	0.0
0.0712	0.0
0.0716	0.0
0.072	0.0
0.072399996	0.0
0.072799996	0.0
0.073199995	0.0
0.0736	0.0
0.074	0.0
0.0744	0.0
0.0748	0.0
0.0752	0.0
0.0756	0.0
0.076	0.0
0.0764	0.0
0.076799996	0.0
0.077199996	0.0
0.077599995	0.0
0.078	0.0
0.0784	0.0
0.0788	0.0
0.0792	0.0
0.0796	0.0
0.08	0.0
0.0804	0.0
0.0808	0.0
0.081199996	0.0
0.081599995	0.0
0.081999995	0.0
0.0824	0.0
0.0828	0.0
0.0832	0.0
0.0836	0.0
0.084	0.0
0.0844	0.0
0.0848	0.0
0.0852	0.0
0.085599996	0.0
0.085999995	0.0
0.086399995	0.0
0.086799994	0.0
0.0872	0.0
0.0876	0.0
0.088	0.0
0.0884	0.0
0.0888	0.0
0.0892	0.0
0.0896	0.0
0.089999996	0.0
0.090399995	0.0
0.090799995	0.0
0.091199994	0.0
0.0916	0.0
0.092	0.0
0.0924	0.0
0.0928	0.0
0.0932	0.0
0.0936	0.0
0.094	0.0
0.094399996	0.0
0.094799995	0.0
0.095199995	0.0
0.095599994	0.0
0.096	0.0
0.0964	0.0
0.0968	0.0
0.0972	0.0
0.0976	0.0
0.098	0.0
0.0984	0.0
0.098799996	0.0
0.099199995	0.0
0.099599995	0.0
0.099999994	0.0
0.1004	0.0
0.1008	0.0
0.1012	0.0
0.1016	0.0
0.102	0.0
0.1024	0.0
0.1028	0.0
0.103199996	0.0
0.103599995	0.0
0.103999995	0.0
0.104399994	0.0
0.1048	0.0
0.1052	0.0
0.1056	0.0
0.106	0.0
0.1064	0.0
0.1068	0.0
