Time(s),CH1V,CH2V
-3.820000e-04,-2.400000e-03,-2.026667e-02
-3.810000e-04,-1.440000e-02,-2.133333e-03
-3.800000e-04,-8.800000e-03,-2.026667e-02
-3.790000e-04,-1.653333e-02,-1.280000e-02
-3.780000e-04,-6.666667e-03,-2.266667e-02
-3.770000e-04,-1.013333e-02,-2.373333e-02
-3.760000e-04,-1.333333e-02,-1.600000e-02
-3.750000e-04,-1.760000e-02,-8.533333e-03
-3.740000e-04,-1.120000e-02,-1.386667e-02
-3.730000e-04,-7.733333e-03,-2.133333e-02
-3.720000e-04,-2.666667e-04,-1.600000e-02
-3.710000e-04,-1.440000e-02,-4.293333e-02
-3.700000e-04,-6.666667e-03,-1.813333e-02
-3.690000e-04,-8.800000e-03,-1.493333e-02
-3.680000e-04,-2.666667e-04,-1.600000e-02
-3.670000e-04,-7.733333e-03,-1.386667e-02
-3.660000e-04,-4.533333e-03,-9.600000e-03
-3.650000e-04,4.000000e-03,-1.600000e-02
-3.640000e-04,-4.533333e-03,-1.600000e-02
-3.630000e-04,-8.800000e-03,-1.706667e-02
-3.620000e-04,-4.533333e-03,-1.386667e-02
-3.610000e-04,-1.120000e-02,-3.226667e-02
-3.600000e-04,-4.533333e-03,-7.466667e-03
-3.590000e-04,-1.866667e-02,-3.200000e-03
-3.580000e-04,-2.666667e-04,-1.173333e-02
-3.570000e-04,-8.800000e-03,-1.066667e-02
-3.560000e-04,-2.666667e-04,-1.600000e-02
-3.550000e-04,-7.733333e-03,-1.600000e-02
-3.540000e-04,-1.120000e-02,-1.173333e-02
-3.530000e-04,-1.333333e-02,-1.920000e-02
-3.520000e-04,-1.333333e-02,-7.466667e-03
-3.510000e-04,-1.653333e-02,-3.200000e-03
-3.500000e-04,-2.666667e-04,-1.386667e-02
-3.490000e-04,-2.080000e-02,-2.373333e-02
-3.480000e-04,-8.800000e-03,-2.026667e-02
-3.470000e-04,-1.013333e-02,-1.920000e-02
-3.460000e-04,-1.120000e-02,-2.026667e-02
-3.450000e-04,-1.120000e-02,-1.280000e-02
-3.440000e-04,1.280000e-02,-1.600000e-02
-3.430000e-04,-2.666667e-04,-2.586667e-02
-3.420000e-04,-6.666667e-03,-5.333333e-03
-3.410000e-04,-2.186667e-02,-7.466667e-03
-3.400000e-04,-2.186667e-02,-2.026667e-02
-3.390000e-04,8.000000e-04,-1.066667e-02
-3.380000e-04,-1.333333e-02,-2.693333e-02
-3.370000e-04,-1.226667e-02,-3.226667e-02
-3.360000e-04,-2.666667e-04,-1.600000e-02
-3.350000e-04,-1.333333e-02,-1.280000e-02
-3.340000e-04,-2.400000e-03,-2.693333e-02
-3.330000e-04,-2.506667e-02,-1.706667e-02
-3.320000e-04,-8.800000e-03,-3.760000e-02
-3.310000e-04,5.066667e-03,-7.466667e-03
-3.300000e-04,-1.546667e-02,-2.693333e-02
-3.290000e-04,-5.600000e-03,-1.706667e-02
-3.280000e-04,-8.800000e-03,-7.466667e-03
-3.270000e-04,6.133333e-03,-2.133333e-02
-3.260000e-04,-6.666667e-03,-1.066667e-03
-3.250000e-04,-8.800000e-03,-1.920000e-02
-3.240000e-04,-2.613333e-02,-1.173333e-02
-3.230000e-04,-1.333333e-02,-1.920000e-02
-3.220000e-04,4.000000e-03,-1.066667e-03
-3.210000e-04,-1.333333e-02,-9.600000e-03
-3.200000e-04,8.266667e-03,-7.466667e-03
-3.190000e-04,-8.800000e-03,-2.480000e-02
-3.180000e-04,-4.533333e-03,-2.026667e-02
-3.170000e-04,-7.733333e-03,0.000000e+00
-3.160000e-04,-2.666667e-04,-7.466667e-03
-3.150000e-04,-1.333333e-03,-1.280000e-02
-3.140000e-04,-6.666667e-03,-1.173333e-02
-3.130000e-04,-3.466667e-03,-9.600000e-03
-3.120000e-04,-4.533333e-03,-2.026667e-02
-3.110000e-04,-4.533333e-03,-1.493333e-02
-3.100000e-04,-1.120000e-02,-7.466667e-03
-3.090000e-04,-8.800000e-03,-1.173333e-02
-3.080000e-04,1.280000e-02,-2.480000e-02
-3.070000e-04,-2.666667e-04,-2.906667e-02
-3.060000e-04,-8.800000e-03,-7.466667e-03
-3.050000e-04,-1.013333e-02,-1.066667e-03
-3.040000e-04,-1.333333e-02,-7.466667e-03
-3.030000e-04,-1.120000e-02,-1.920000e-02
-3.020000e-04,6.133333e-03,-1.386667e-02
-3.010000e-04,9.600000e-03,-7.466667e-03
-3.000000e-04,-2.666667e-04,-3.333334e-02
-2.990000e-04,-1.333333e-03,-1.066667e-03
-2.980000e-04,-8.800000e-03,-1.386667e-02
-2.970000e-04,-3.466667e-03,-7.466667e-03
-2.960000e-04,-1.333333e-02,-2.906667e-02
-2.950000e-04,6.133333e-03,-2.373333e-02
-2.940000e-04,1.866667e-03,-9.600000e-03
-2.930000e-04,-2.666667e-04,-1.173333e-02
-2.920000e-04,-2.666667e-04,1.066667e-03
-2.910000e-04,-1.120000e-02,0.000000e+00
-2.900000e-04,-8.800000e-03,-7.466667e-03
