Time(s),CH1V,CH2V
-2.310000e-02,-2.493600e+00,-1.147867e+00
-2.305000e-02,-2.497600e+00,-1.197200e+00
-2.300000e-02,-2.504933e+00,-1.221467e+00
-2.295000e-02,-2.500400e+00,-1.275333e+00
-2.290000e-02,-2.502667e+00,-1.298533e+00
-2.285000e-02,-2.500400e+00,-1.343200e+00
-2.280000e-02,-2.504933e+00,-1.391333e+00
-2.275000e-02,-2.496933e+00,-1.414000e+00
-2.270000e-02,-2.506000e+00,-1.449067e+00
-2.265000e-02,-2.509467e+00,-1.479067e+00
-2.260000e-02,-2.507200e+00,-1.511333e+00
-2.255000e-02,-2.500400e+00,-1.541333e+00
-2.250000e-02,-2.511733e+00,-1.573600e+00
-2.245000e-02,-2.504400e+00,-1.591200e+00
-2.240000e-02,-2.518533e+00,-1.624533e+00
-2.235000e-02,-2.503200e+00,-1.646667e+00
-2.230000e-02,-2.507200e+00,-1.677867e+00
-2.225000e-02,-2.511733e+00,-1.709467e+00
-2.220000e-02,-2.509467e+00,-1.726533e+00
-2.215000e-02,-2.502133e+00,-1.750800e+00
-2.210000e-02,-2.515067e+00,-1.767200e+00
-2.205000e-02,-2.510533e+00,-1.791600e+00
-2.200000e-02,-2.504933e+00,-1.796667e+00
-2.195000e-02,-2.511733e+00,-1.835733e+00
-2.190000e-02,-2.503733e+00,-1.851067e+00
-2.185000e-02,-2.515067e+00,-1.869733e+00
-2.180000e-02,-2.511733e+00,-1.900800e+00
-2.175000e-02,-2.499867e+00,-1.894667e+00
-2.170000e-02,-2.501467e+00,-1.930267e+00
-2.165000e-02,-2.506667e+00,-1.940533e+00
-2.160000e-02,-2.523067e+00,-1.968800e+00
-2.155000e-02,-2.512800e+00,-1.972133e+00
-2.150000e-02,-2.506000e+00,-1.991467e+00
-2.145000e-02,-2.512267e+00,-2.006133e+00
-2.140000e-02,-2.507200e+00,-2.023200e+00
-2.135000e-02,-2.511733e+00,-2.031067e+00
-2.130000e-02,-2.514000e+00,-2.049200e+00
-2.125000e-02,-2.508933e+00,-2.057733e+00
-2.120000e-02,-2.518533e+00,-2.082000e+00
-2.115000e-02,-2.515067e+00,-2.087067e+00
-2.110000e-02,-2.511733e+00,-2.090000e+00
-2.105000e-02,-2.510000e+00,-2.104667e+00
-2.100000e-02,-2.511733e+00,-2.118267e+00
-2.095000e-02,-2.515733e+00,-2.127867e+00
-2.090000e-02,-2.510533e+00,-2.140933e+00
-2.085000e-02,-2.518533e+00,-2.146000e+00
-2.080000e-02,-2.523067e+00,-2.145467e+00
-2.075000e-02,-2.519600e+00,-2.163600e+00
-2.070000e-02,-2.518533e+00,-2.174933e+00
-2.065000e-02,-2.516800e+00,-2.185600e+00
-2.060000e-02,-2.507200e+00,-2.192933e+00
-2.055000e-02,-2.517333e+00,-2.194133e+00
-2.050000e-02,-2.527600e+00,-2.203200e+00
-2.045000e-02,-2.518000e+00,-2.204267e+00
-2.040000e-02,-2.511733e+00,-2.220133e+00
-2.035000e-02,-2.516267e+00,-2.231467e+00
-2.030000e-02,-2.517333e+00,-2.226933e+00
-2.025000e-02,-2.520267e+00,-2.228133e+00
-2.020000e-02,-2.518533e+00,-2.249600e+00
-2.015000e-02,-2.515733e+00,-2.247867e+00
-2.010000e-02,-2.518533e+00,-2.264267e+00
-2.005000e-02,-2.529867e+00,-2.270533e+00
-2.000000e-02,-2.527600e+00,-2.267733e+00
-1.995000e-02,-2.507733e+00,-2.274533e+00
-1.990000e-02,-2.520800e+00,-2.280133e+00
-1.985000e-02,-2.521867e+00,-2.283600e+00
-1.980000e-02,-2.523067e+00,-2.285867e+00
-1.975000e-02,-2.517333e+00,-2.288133e+00
-1.970000e-02,-2.515067e+00,-2.297200e+00
-1.965000e-02,-2.523067e+00,-2.311867e+00
-1.960000e-02,-2.523067e+00,-2.304000e+00
-1.955000e-02,-2.519067e+00,-2.318667e+00
-1.950000e-02,-2.524133e+00,-2.318667e+00
-1.945000e-02,-2.521333e+00,-2.317600e+00
-1.940000e-02,-2.514000e+00,-2.313067e+00
-1.935000e-02,-2.507733e+00,-2.325467e+00
-1.930000e-02,-2.524133e+00,-2.328933e+00
-1.925000e-02,-2.518000e+00,-2.328267e+00
-1.920000e-02,-2.536667e+00,-2.324400e+00
-1.915000e-02,-2.512267e+00,-2.329467e+00
-1.910000e-02,-2.520800e+00,-2.335600e+00
-1.905000e-02,-2.514533e+00,-2.344667e+00
-1.900000e-02,-2.520800e+00,-2.344667e+00
-1.895000e-02,-2.509467e+00,-2.344133e+00
-1.890000e-02,-2.533333e+00,-2.361733e+00
-1.885000e-02,-2.521333e+00,-2.350933e+00
-1.880000e-02,-2.509467e+00,-2.365067e+00
-1.875000e-02,-1.272933e+00,-2.348667e+00
-1.870000e-02,2.450000e+00,-2.157867e+00
-1.865000e-02,2.456267e+00,-1.993733e+00
-1.860000e-02,2.456800e+00,-1.808000e+00
-1.855000e-02,2.464800e+00,-1.649467e+00
-1.850000e-02,2.455733e+00,-1.503467e+00
-1.845000e-02,2.468133e+00,-1.355600e+00
-1.840000e-02,2.454533e+00,-1.241867e+00
-1.835000e-02,2.461333e+00,-1.104800e+00
-1.830000e-02,2.463600e+00,-9.882667e-01
-1.825000e-02,2.455733e+00,-8.744000e-01
-1.820000e-02,2.465867e+00,-7.730667e-01
-1.815000e-02,2.463067e+00,-6.621333e-01
-1.810000e-02,2.461333e+00,-5.761333e-01
-1.805000e-02,2.462533e+00,-4.736000e-01
-1.800000e-02,2.463600e+00,-3.881333e-01
-1.795000e-02,2.464267e+00,-2.953333e-01
-1.790000e-02,2.464800e+00,-2.172000e-01
-1.785000e-02,2.458533e+00,-1.350667e-01
-1.780000e-02,2.461333e+00,-5.520000e-02
-1.775000e-02,2.459067e+00,1.720000e-02
-1.770000e-02,2.458000e+00,8.853333e-02
-1.765000e-02,2.453467e+00,1.542667e-01
-1.760000e-02,2.463600e+00,2.256000e-01
-1.755000e-02,2.458533e+00,2.810667e-01
-1.750000e-02,2.462533e+00,3.478667e-01
-1.745000e-02,2.463600e+00,4.078667e-01
-1.740000e-02,2.461333e+00,4.610667e-01
-1.735000e-02,2.462000e+00,5.324000e-01
-1.730000e-02,2.453467e+00,5.742667e-01
-1.725000e-02,2.464800e+00,6.337333e-01
-1.720000e-02,2.461333e+00,6.694667e-01
-1.715000e-02,2.458533e+00,7.266667e-01
-1.710000e-02,2.468133e+00,7.758667e-01
-1.705000e-02,2.464800e+00,8.245333e-01
-1.700000e-02,2.468133e+00,8.754667e-01
-1.695000e-02,2.461333e+00,9.061334e-01
-1.690000e-02,2.463600e+00,9.502667e-01
-1.685000e-02,2.462000e+00,9.842667e-01
-1.680000e-02,2.477200e+00,1.036267e+00
-1.675000e-02,2.472133e+00,1.070800e+00
-1.670000e-02,2.468133e+00,1.104267e+00
-1.665000e-02,2.463600e+00,1.132533e+00
-1.660000e-02,2.474933e+00,1.174400e+00
-1.655000e-02,2.463600e+00,1.203333e+00
-1.650000e-02,2.473867e+00,1.229867e+00
-1.645000e-02,2.469333e+00,1.265067e+00
-1.640000e-02,2.465867e+00,1.296667e+00
-1.635000e-02,2.467067e+00,1.329600e+00
-1.630000e-02,2.459067e+00,1.361333e+00
-1.625000e-02,2.461333e+00,1.385600e+00
-1.620000e-02,2.468133e+00,1.403200e+00
-1.615000e-02,2.471600e+00,1.436000e+00
-1.610000e-02,2.460267e+00,1.463200e+00
-1.605000e-02,2.463067e+00,1.494933e+00
-1.600000e-02,2.463600e+00,1.520933e+00
-1.595000e-02,2.460267e+00,1.526533e+00
-1.590000e-02,2.477200e+00,1.554933e+00
-1.585000e-02,2.469867e+00,1.578667e+00
-1.580000e-02,2.463600e+00,1.597867e+00
-1.575000e-02,2.471600e+00,1.615467e+00
-1.570000e-02,2.472667e+00,1.640933e+00
-1.565000e-02,2.474400e+00,1.661867e+00
-1.560000e-02,2.468133e+00,1.684000e+00
-1.555000e-02,2.464267e+00,1.697600e+00
-1.550000e-02,2.478400e+00,1.712267e+00
-1.545000e-02,2.466533e+00,1.721333e+00
-1.540000e-02,2.472667e+00,1.749600e+00
-1.535000e-02,2.459733e+00,1.757600e+00
-1.530000e-02,2.468133e+00,1.775733e+00
-1.525000e-02,2.465867e+00,1.788133e+00
-1.520000e-02,2.440933e+00,1.806267e+00
-1.515000e-02,2.466533e+00,1.816400e+00
-1.510000e-02,2.461333e+00,1.825467e+00
-1.505000e-02,2.471600e+00,1.844133e+00
-1.500000e-02,2.484133e+00,1.865200e+00
-1.495000e-02,2.465867e+00,1.866800e+00
-1.490000e-02,2.473867e+00,1.884400e+00
-1.485000e-02,2.479600e+00,1.903600e+00
-1.480000e-02,2.474933e+00,1.914933e+00
-1.475000e-02,2.478933e+00,1.925200e+00
-1.470000e-02,2.473867e+00,1.933067e+00
-1.465000e-02,2.480133e+00,1.938800e+00
-1.460000e-02,2.484133e+00,1.948933e+00
-1.455000e-02,2.469867e+00,1.951200e+00
-1.450000e-02,2.470400e+00,1.962533e+00
-1.445000e-02,2.473333e+00,1.973867e+00
-1.440000e-02,2.479600e+00,1.980667e+00
-1.435000e-02,2.481200e+00,2.008400e+00
-1.430000e-02,2.484133e+00,2.003333e+00
-1.425000e-02,2.476667e+00,2.005600e+00
-1.420000e-02,2.474933e+00,2.016933e+00
-1.415000e-02,2.481867e+00,2.029333e+00
-1.410000e-02,2.480667e+00,2.031600e+00
-1.405000e-02,2.473333e+00,2.036133e+00
-1.400000e-02,2.488667e+00,2.037200e+00
-1.395000e-02,2.485733e+00,2.059867e+00
-1.390000e-02,2.490933e+00,2.057600e+00
-1.385000e-02,2.477200e+00,2.053600e+00
-1.380000e-02,2.504533e+00,2.068933e+00
-1.375000e-02,2.474933e+00,2.066667e+00
-1.370000e-02,2.486400e+00,2.087067e+00
-1.365000e-02,2.477200e+00,2.091067e+00
-1.360000e-02,2.486400e+00,2.089333e+00
-1.355000e-02,2.490933e+00,2.100133e+00
-1.350000e-02,2.481867e+00,2.100667e+00
-1.345000e-02,2.494267e+00,2.111467e+00
-1.340000e-02,2.488667e+00,2.107467e+00
-1.335000e-02,2.484133e+00,2.108533e+00
-1.330000e-02,2.484133e+00,2.123333e+00
-1.325000e-02,2.485733e+00,2.121600e+00
-1.320000e-02,2.490933e+00,2.125600e+00
-1.315000e-02,2.481200e+00,2.132933e+00
-1.310000e-02,2.488667e+00,2.132400e+00
-1.305000e-02,2.485733e+00,2.132933e+00
-1.300000e-02,2.479600e+00,2.139200e+00
-1.295000e-02,2.486400e+00,2.147600e+00
-1.290000e-02,2.490933e+00,2.148267e+00
-1.285000e-02,2.489200e+00,2.152800e+00
-1.280000e-02,2.493200e+00,2.152800e+00
-1.275000e-02,2.485733e+00,2.165733e+00
-1.270000e-02,2.487467e+00,2.164000e+00
-1.265000e-02,2.482933e+00,2.162933e+00
-1.260000e-02,2.484133e+00,2.170800e+00
-1.255000e-02,2.498800e+00,2.178267e+00
-1.250000e-02,2.000000e-03,2.173067e+00
-1.245000e-02,-2.499200e+00,1.984533e+00
-1.240000e-02,-2.500400e+00,1.815333e+00
-1.235000e-02,-2.491333e+00,1.649467e+00
-1.230000e-02,-2.503733e+00,1.504000e+00
-1.225000e-02,-2.497600e+00,1.353333e+00
-1.220000e-02,-2.500400e+00,1.224267e+00
-1.215000e-02,-2.538933e+00,1.091200e+00
-1.210000e-02,-2.495867e+00,9.752000e-01
-1.205000e-02,-2.501467e+00,8.522667e-01
-1.200000e-02,-2.491333e+00,7.509333e-01
-1.195000e-02,-2.487333e+00,6.382667e-01
-1.190000e-02,-2.493600e+00,5.414667e-01
-1.185000e-02,-2.502667e+00,4.413333e-01
-1.180000e-02,-2.498133e+00,3.456000e-01
-1.175000e-02,-2.496933e+00,2.680000e-01
-1.170000e-02,-2.499200e+00,1.712000e-01
-1.165000e-02,-2.499200e+00,9.706667e-02
-1.160000e-02,-2.489067e+00,1.493333e-02
-1.155000e-02,-2.505467e+00,-7.333333e-02
-1.150000e-02,-2.501467e+00,-1.413333e-01
-1.145000e-02,-2.503733e+00,-2.160000e-01
-1.140000e-02,-2.493600e+00,-2.726667e-01
-1.135000e-02,-2.495200e+00,-3.496000e-01
-1.130000e-02,-2.501467e+00,-4.085333e-01
-1.125000e-02,-2.502667e+00,-4.781334e-01
-1.120000e-02,-2.507200e+00,-5.444000e-01
-1.115000e-02,-2.504400e+00,-6.077334e-01
-1.110000e-02,-2.508267e+00,-6.588000e-01
-1.105000e-02,-2.502667e+00,-7.120000e-01
-1.100000e-02,-2.495867e+00,-7.730667e-01
-1.095000e-02,-2.503733e+00,-8.246667e-01
-1.090000e-02,-2.506000e+00,-8.750667e-01
-1.085000e-02,-2.492400e+00,-9.260000e-01
-1.080000e-02,-2.507200e+00,-9.837334e-01
-1.075000e-02,-2.506000e+00,-1.020533e+00
-1.070000e-02,-2.506000e+00,-1.066400e+00
-1.065000e-02,-2.514000e+00,-1.108267e+00
-1.060000e-02,-2.500400e+00,-1.155867e+00
-1.055000e-02,-2.495200e+00,-1.187467e+00
-1.050000e-02,-2.503733e+00,-1.235067e+00
-1.045000e-02,-2.511733e+00,-1.271333e+00
-1.040000e-02,-2.516267e+00,-1.314400e+00
-1.035000e-02,-2.510000e+00,-1.335867e+00
-1.030000e-02,-2.506000e+00,-1.380000e+00
-1.025000e-02,-2.514533e+00,-1.418000e+00
-1.020000e-02,-2.498133e+00,-1.450267e+00
-1.015000e-02,-2.508267e+00,-1.480800e+00
-1.010000e-02,-2.503733e+00,-1.510267e+00
-1.005000e-02,-2.513467e+00,-1.539067e+00
-1.000000e-02,-2.511733e+00,-1.579333e+00
-9.950000e-03,-2.511200e+00,-1.594533e+00
-9.900000e-03,-2.506000e+00,-1.620000e+00
-9.850000e-03,-2.511200e+00,-1.648400e+00
-9.800000e-03,-2.511733e+00,-1.683467e+00
-9.750000e-03,-2.514533e+00,-1.696533e+00
-9.700000e-03,-2.508267e+00,-1.724267e+00
-9.650000e-03,-2.517333e+00,-1.748000e+00
-9.600000e-03,-2.502667e+00,-1.767200e+00
-9.550000e-03,-2.507733e+00,-1.800133e+00
-9.500000e-03,-2.503733e+00,-1.811467e+00
-9.450000e-03,-2.506667e+00,-1.838533e+00
-9.400000e-03,-2.516267e+00,-1.862400e+00
-9.350000e-03,-2.515733e+00,-1.877067e+00
-9.300000e-03,-2.516267e+00,-1.894133e+00
-9.250000e-03,-2.513467e+00,-1.920133e+00
-9.200000e-03,-2.518533e+00,-1.932533e+00
-9.150000e-03,-2.515733e+00,-1.948400e+00
-9.100000e-03,-2.512800e+00,-1.955200e+00
-9.050000e-03,-2.512267e+00,-1.968800e+00
-9.000000e-03,-2.523067e+00,-1.996000e+00
-8.950000e-03,-2.523067e+00,-2.001600e+00
-8.900000e-03,-2.510533e+00,-2.020933e+00
-8.850000e-03,-2.513467e+00,-2.031067e+00
-8.800000e-03,-2.518533e+00,-2.041200e+00
-8.750000e-03,-2.516267e+00,-2.050267e+00
-8.700000e-03,-2.510533e+00,-2.077467e+00
-8.650000e-03,-2.511200e+00,-2.080933e+00
-8.600000e-03,-2.511733e+00,-2.088800e+00
-8.550000e-03,-2.510533e+00,-2.096800e+00
-8.500000e-03,-2.515067e+00,-2.119333e+00
-8.450000e-03,-2.511733e+00,-2.118800e+00
-8.400000e-03,-2.523067e+00,-2.143200e+00
-8.350000e-03,-2.515067e+00,-2.141467e+00
-8.300000e-03,-2.510533e+00,-2.148800e+00
-8.250000e-03,-2.510000e+00,-2.170400e+00
-8.200000e-03,-2.516267e+00,-2.177200e+00
-8.150000e-03,-2.517333e+00,-2.182267e+00
-8.100000e-03,-2.526400e+00,-2.187333e+00
-8.050000e-03,-2.523067e+00,-2.199733e+00
-8.000000e-03,-2.502667e+00,-2.206533e+00
-7.950000e-03,-2.524133e+00,-2.210533e+00
-7.900000e-03,-2.524133e+00,-2.220133e+00
-7.850000e-03,-2.507200e+00,-2.228133e+00
-7.800000e-03,-2.518533e+00,-2.224667e+00
-7.750000e-03,-2.520267e+00,-2.236000e+00
-7.700000e-03,-2.518533e+00,-2.246267e+00
-7.650000e-03,-2.513467e+00,-2.255333e+00
-7.600000e-03,-2.534400e+00,-2.265467e+00
-7.550000e-03,-2.527600e+00,-2.272267e+00
-7.500000e-03,-2.519600e+00,-2.259733e+00
-7.450000e-03,-2.516267e+00,-2.267733e+00
-7.400000e-03,-2.520800e+00,-2.281333e+00
-7.350000e-03,-2.524133e+00,-2.281333e+00
-7.300000e-03,-2.515067e+00,-2.297200e+00
-7.250000e-03,-2.529867e+00,-2.289200e+00
-7.200000e-03,-2.516267e+00,-2.294933e+00
-7.150000e-03,-2.519600e+00,-2.297200e+00
-7.100000e-03,-2.521867e+00,-2.304000e+00
-7.050000e-03,-2.533333e+00,-2.314667e+00
-7.000000e-03,-2.509467e+00,-2.315333e+00
-6.950000e-03,-2.521333e+00,-2.318133e+00
-6.900000e-03,-2.526400e+00,-2.326667e+00
-6.850000e-03,-2.521333e+00,-2.327200e+00
-6.800000e-03,-2.523067e+00,-2.333333e+00
-6.750000e-03,-2.529333e+00,-2.329467e+00
-6.700000e-03,-2.529867e+00,-2.331067e+00
-6.650000e-03,-2.527067e+00,-2.336267e+00
-6.600000e-03,-2.520800e+00,-2.349200e+00
-6.550000e-03,-2.523600e+00,-2.337333e+00
-6.500000e-03,-2.512800e+00,-2.342400e+00
-6.450000e-03,-2.512800e+00,-2.350400e+00
-6.400000e-03,-2.518533e+00,-2.353733e+00
-6.350000e-03,-2.520267e+00,-2.359467e+00
-6.300000e-03,-2.529867e+00,-2.365067e+00
-6.250000e-03,-2.522533e+00,-2.367333e+00
-6.200000e-03,2.463600e+00,-2.165867e+00
-6.150000e-03,2.450000e+00,-1.980133e+00
-6.100000e-03,2.461333e+00,-1.802400e+00
-6.050000e-03,2.460267e+00,-1.652933e+00
-6.000000e-03,2.461333e+00,-1.495467e+00
-5.950000e-03,2.459733e+00,-1.359600e+00
-5.900000e-03,2.458000e+00,-1.227200e+00
-5.850000e-03,2.455200e+00,-1.107067e+00
-5.800000e-03,2.461333e+00,-9.792000e-01
-5.750000e-03,2.462000e+00,-8.761333e-01
-5.700000e-03,2.464800e+00,-7.685333e-01
-5.650000e-03,2.454533e+00,-6.666667e-01
-5.600000e-03,2.454533e+00,-5.648000e-01
-5.550000e-03,2.455200e+00,-4.786667e-01
-5.500000e-03,2.448933e+00,-3.778667e-01
-5.450000e-03,2.454000e+00,-2.918667e-01
-5.400000e-03,2.459067e+00,-2.114667e-01
-5.350000e-03,2.463067e+00,-1.186667e-01
-5.300000e-03,2.462533e+00,-5.293334e-02
-5.250000e-03,2.455733e+00,3.253333e-02
-5.200000e-03,2.463600e+00,8.973333e-02
-5.150000e-03,2.467067e+00,1.582667e-01
-5.100000e-03,2.459067e+00,2.221333e-01
-5.050000e-03,2.460267e+00,2.777333e-01
-5.000000e-03,2.461333e+00,3.410667e-01
-4.950000e-03,2.461333e+00,4.045333e-01
-4.900000e-03,2.455733e+00,4.690667e-01
-4.850000e-03,2.458533e+00,5.132000e-01
-4.800000e-03,2.445467e+00,5.742667e-01
-4.750000e-03,2.462000e+00,6.344000e-01
-4.700000e-03,2.462533e+00,6.773334e-01
-4.650000e-03,2.462000e+00,7.221333e-01
-4.600000e-03,2.470400e+00,7.826667e-01
-4.550000e-03,2.454000e+00,8.240000e-01
-4.500000e-03,2.463600e+00,8.585333e-01
-4.450000e-03,2.458000e+00,9.100000e-01
-4.400000e-03,2.454533e+00,9.593334e-01
-4.350000e-03,2.461333e+00,9.836000e-01
-4.300000e-03,2.456800e+00,1.024933e+00
-4.250000e-03,2.472667e+00,1.066933e+00
-4.200000e-03,2.472667e+00,1.106533e+00
-4.150000e-03,2.461333e+00,1.141600e+00
-4.100000e-03,2.464800e+00,1.168800e+00
-4.050000e-03,2.457467e+00,1.207333e+00
-4.000000e-03,2.468133e+00,1.233333e+00
-3.950000e-03,2.463600e+00,1.268933e+00
-3.900000e-03,2.460267e+00,1.309200e+00
-3.850000e-03,2.463600e+00,1.336400e+00
-3.800000e-03,2.472667e+00,1.357867e+00
-3.750000e-03,2.468800e+00,1.389067e+00
-3.700000e-03,2.471600e+00,1.419067e+00
-3.650000e-03,2.474933e+00,1.440533e+00
-3.600000e-03,2.468133e+00,1.468800e+00
-3.550000e-03,2.464267e+00,1.488133e+00
-3.500000e-03,2.469333e+00,1.515200e+00
-3.450000e-03,2.464800e+00,1.530000e+00
-3.400000e-03,2.479600e+00,1.548133e+00
-3.350000e-03,2.480667e+00,1.580933e+00
-3.300000e-03,2.470400e+00,1.593333e+00
-3.250000e-03,2.476133e+00,1.624000e+00
-3.200000e-03,2.472667e+00,1.650000e+00
-3.150000e-03,2.467600e+00,1.663600e+00
-3.100000e-03,2.469333e+00,1.677200e+00
-3.050000e-03,2.480667e+00,1.694133e+00
-3.000000e-03,2.472667e+00,1.711200e+00
-2.950000e-03,2.480133e+00,1.746800e+00
-2.900000e-03,2.469333e+00,1.746267e+00
-2.850000e-03,2.478400e+00,1.766667e+00
-2.800000e-03,2.490933e+00,1.767733e+00
-2.750000e-03,2.458000e+00,1.798400e+00
-2.700000e-03,2.468133e+00,1.810800e+00
-2.650000e-03,2.485200e+00,1.815333e+00
-2.600000e-03,2.472667e+00,1.833467e+00
-2.550000e-03,2.464800e+00,1.847067e+00
-2.500000e-03,2.471600e+00,1.861733e+00
-2.450000e-03,2.486400e+00,1.869067e+00
-2.400000e-03,2.477200e+00,1.876400e+00
-2.350000e-03,2.480667e+00,1.891733e+00
-2.300000e-03,2.470400e+00,1.902533e+00
-2.250000e-03,2.472667e+00,1.914933e+00
-2.200000e-03,2.468133e+00,1.921733e+00
-2.150000e-03,2.476133e+00,1.941067e+00
-2.100000e-03,2.474933e+00,1.943333e+00
-2.050000e-03,2.484133e+00,1.968133e+00
-2.000000e-03,2.484133e+00,1.951200e+00
-1.950000e-03,2.477867e+00,1.969867e+00
-1.900000e-03,2.478400e+00,1.978400e+00
-1.850000e-03,2.482933e+00,1.990267e+00
-1.800000e-03,2.484133e+00,1.996533e+00
-1.750000e-03,2.481867e+00,2.006133e+00
-1.700000e-03,2.478400e+00,2.022533e+00
-1.650000e-03,2.487467e+00,2.030400e+00
-1.600000e-03,2.479600e+00,2.037200e+00
-1.550000e-03,2.455200e+00,2.044667e+00
-1.500000e-03,2.480667e+00,2.049733e+00
-1.450000e-03,2.486400e+00,2.050267e+00
-1.400000e-03,2.490933e+00,2.053067e+00
-1.350000e-03,2.480667e+00,2.064933e+00
-1.300000e-03,2.484133e+00,2.066667e+00
-1.250000e-03,2.481200e+00,2.072933e+00
-1.200000e-03,2.481867e+00,2.082533e+00
-1.150000e-03,2.486400e+00,2.087600e+00
-1.100000e-03,2.482933e+00,2.084800e+00
-1.050000e-03,2.489200e+00,2.102933e+00
-1.000000e-03,2.479600e+00,2.087067e+00
-9.500000e-04,2.482933e+00,2.108533e+00
-9.000000e-04,2.478400e+00,2.114267e+00
-8.500000e-04,2.484667e+00,2.123867e+00
-8.000000e-04,2.484133e+00,2.116533e+00
-7.500000e-04,2.486400e+00,2.124400e+00
-7.000000e-04,2.486400e+00,2.124400e+00
-6.500000e-04,2.485200e+00,2.141467e+00
-6.000000e-04,2.490933e+00,2.132400e+00
-5.500000e-04,2.478933e+00,2.140267e+00
-5.000000e-04,2.482933e+00,2.146000e+00
-4.500000e-04,2.480133e+00,2.149867e+00
-4.000000e-04,2.490933e+00,2.148267e+00
-3.500000e-04,2.486933e+00,2.149867e+00
-3.000000e-04,2.482933e+00,2.143733e+00
-2.500000e-04,2.489733e+00,2.160667e+00
-2.000000e-04,2.495467e+00,2.168533e+00
-1.500000e-04,2.487467e+00,2.177067e+00
-1.000000e-04,2.486400e+00,2.170800e+00
-5.000000e-05,2.490933e+00,2.166267e+00
1.993577e-16,2.479600e+00,2.179867e+00
5.000000e-05,-2.490667e+00,1.991333e+00
1.000000e-04,-2.501467e+00,1.819867e+00
1.500000e-04,-2.496933e+00,1.650000e+00
2.000000e-04,-2.486800e+00,1.507333e+00
2.500000e-04,-2.499200e+00,1.355067e+00
3.000000e-04,-2.501467e+00,1.223067e+00
3.500000e-04,-2.500400e+00,1.091733e+00
4.000000e-04,-2.495867e+00,9.661334e-01
4.500000e-04,-2.501467e+00,8.574667e-01
5.000000e-04,-2.496933e+00,7.373334e-01
5.500000e-04,-2.503733e+00,6.410667e-01
6.000000e-04,-2.500400e+00,5.313333e-01
6.500000e-04,-2.503200e+00,4.429334e-01
7.000000e-04,-2.499200e+00,3.534667e-01
7.500000e-04,-2.508933e+00,2.510667e-01
8.000000e-04,-2.516267e+00,1.689333e-01
8.500000e-04,-2.495200e+00,8.400000e-02
9.000000e-04,-2.500400e+00,7.066667e-03
9.500000e-04,-2.495200e+00,-7.106667e-02
1.000000e-03,-2.507200e+00,-1.526667e-01
1.050000e-03,-2.496933e+00,-2.109333e-01
1.100000e-03,-2.506000e+00,-2.918667e-01
1.150000e-03,-2.502133e+00,-3.614667e-01
1.200000e-03,-2.493600e+00,-4.244000e-01
1.250000e-03,-2.510533e+00,-4.809333e-01
1.300000e-03,-2.507200e+00,-5.522667e-01
1.350000e-03,-2.493600e+00,-6.054667e-01
1.400000e-03,-2.502667e+00,-6.712000e-01
1.450000e-03,-2.502667e+00,-7.153333e-01
1.500000e-03,-2.502667e+00,-7.674667e-01
1.550000e-03,-2.495867e+00,-8.184000e-01
1.600000e-03,-2.500400e+00,-8.817334e-01
1.650000e-03,-2.515067e+00,-9.253333e-01
1.700000e-03,-2.508267e+00,-9.792000e-01
1.750000e-03,-2.499200e+00,-1.022800e+00
1.800000e-03,-2.500400e+00,-1.069733e+00
