Time(s),CH1V,CH2V
-7.660000e-03,-2.516133e+00,-2.451067e+00
-7.640000e-03,-2.509333e+00,-2.442000e+00
-7.620000e-03,-2.529733e+00,-2.448800e+00
-7.600000e-03,-2.527467e+00,-2.437467e+00
-7.580000e-03,-2.525200e+00,-2.446533e+00
-7.560000e-03,-2.534267e+00,-2.453333e+00
-7.540000e-03,-2.543333e+00,-2.444267e+00
-7.520000e-03,-2.516133e+00,-2.460133e+00
-7.500000e-03,-2.516133e+00,-2.448800e+00
-7.480000e-03,-2.529733e+00,-2.448800e+00
-7.460000e-03,-2.516133e+00,-2.460133e+00
-7.440000e-03,-2.527467e+00,-2.455600e+00
-7.420000e-03,-2.522933e+00,-2.455600e+00
-7.400000e-03,-2.525200e+00,-2.453333e+00
-7.380000e-03,-2.516133e+00,-2.444267e+00
-7.360000e-03,-2.532000e+00,-2.448800e+00
-7.340000e-03,-2.511600e+00,-2.435200e+00
-7.320000e-03,-2.511600e+00,-2.462400e+00
-7.300000e-03,-2.513867e+00,-2.448800e+00
-7.280000e-03,-2.518400e+00,-2.460133e+00
-7.260000e-03,-2.527467e+00,-2.455600e+00
-7.240000e-03,-2.529733e+00,-2.455600e+00
-7.220000e-03,-2.529733e+00,-2.462400e+00
-7.200000e-03,-2.525200e+00,-2.455600e+00
-7.180000e-03,-2.522933e+00,-2.439733e+00
-7.160000e-03,-2.534267e+00,-2.455600e+00
-7.140000e-03,-2.513867e+00,-2.462400e+00
-7.120000e-03,-2.525200e+00,-2.460133e+00
-7.100000e-03,-2.529733e+00,-2.453333e+00
-7.080000e-03,-2.527467e+00,-2.462400e+00
-7.060000e-03,-2.522933e+00,-2.455600e+00
-7.040000e-03,-2.516133e+00,-2.460133e+00
-7.020000e-03,-2.520667e+00,-2.460133e+00
-7.000000e-03,-2.529733e+00,-2.460133e+00
-6.980000e-03,-2.541067e+00,-2.455600e+00
-6.960000e-03,-2.518400e+00,-2.466800e+00
-6.940000e-03,-2.529733e+00,-2.455600e+00
-6.920000e-03,-2.529733e+00,-2.460133e+00
-6.900000e-03,-2.522933e+00,-2.466800e+00
-6.880000e-03,-2.520667e+00,-2.448800e+00
-6.860000e-03,-2.529733e+00,-2.457867e+00
-6.840000e-03,-2.538800e+00,-2.460133e+00
-6.820000e-03,-2.529733e+00,-2.457867e+00
-6.800000e-03,-2.529733e+00,-2.460133e+00
-6.780000e-03,-2.527467e+00,-2.460133e+00
-6.760000e-03,-2.525200e+00,-2.471333e+00
-6.740000e-03,-2.522933e+00,-2.455600e+00
-6.720000e-03,-2.527467e+00,-2.460133e+00
-6.700000e-03,-2.525200e+00,-2.460133e+00
-6.680000e-03,-2.518400e+00,-2.460133e+00
-6.660000e-03,-2.527467e+00,-2.460133e+00
-6.640000e-03,-2.532000e+00,-2.464667e+00
-6.620000e-03,-2.520667e+00,-2.462400e+00
-6.600000e-03,-2.529733e+00,-2.462400e+00
-6.580000e-03,-2.522933e+00,-2.457867e+00
-6.560000e-03,-2.527467e+00,-2.455600e+00
-6.540000e-03,-2.527467e+00,-2.462400e+00
-6.520000e-03,-2.527467e+00,-2.466800e+00
-6.500000e-03,-2.532000e+00,-2.464667e+00
-6.480000e-03,-2.527467e+00,-2.462400e+00
-6.460000e-03,-2.529733e+00,-2.469067e+00
-6.440000e-03,-2.522933e+00,-2.453333e+00
-6.420000e-03,-2.534267e+00,-2.455600e+00
-6.400000e-03,-2.522933e+00,-2.460133e+00
-6.380000e-03,-2.525200e+00,-2.464667e+00
-6.360000e-03,-2.525200e+00,-2.466800e+00
-6.340000e-03,-2.520667e+00,-2.466800e+00
-6.320000e-03,-2.529733e+00,-2.457867e+00
-6.300000e-03,-2.520667e+00,-2.455600e+00
-6.280000e-03,-2.516133e+00,-2.455600e+00
-6.260000e-03,-2.522933e+00,-2.464667e+00
-6.240000e-03,2.441067e+00,-2.389867e+00
-6.220000e-03,2.436533e+00,-2.226800e+00
-6.200000e-03,2.441067e+00,-2.075067e+00
-6.180000e-03,2.429733e+00,-1.939200e+00
-6.160000e-03,2.438800e+00,-1.801067e+00
-6.140000e-03,2.452400e+00,-1.676533e+00
-6.120000e-03,2.441067e+00,-1.549733e+00
-6.100000e-03,2.456933e+00,-1.443333e+00
-6.080000e-03,2.434267e+00,-1.336800e+00
-6.060000e-03,2.456933e+00,-1.219067e+00
-6.040000e-03,2.461467e+00,-1.128533e+00
-6.020000e-03,2.445600e+00,-1.042400e+00
-6.000000e-03,2.461467e+00,-9.541333e-01
-5.980000e-03,2.436533e+00,-8.613334e-01
-5.960000e-03,2.443333e+00,-7.774667e-01
-5.940000e-03,2.459200e+00,-6.869333e-01
-5.920000e-03,2.438800e+00,-6.144000e-01
-5.900000e-03,2.441067e+00,-5.284000e-01
-5.880000e-03,2.452400e+00,-4.649333e-01
-5.860000e-03,2.438800e+00,-3.925333e-01
-5.840000e-03,2.454667e+00,-3.200000e-01
-5.820000e-03,2.450133e+00,-2.408000e-01
-5.800000e-03,2.445600e+00,-1.954667e-01
-5.780000e-03,2.452400e+00,-1.185333e-01
-5.760000e-03,2.456933e+00,-7.320000e-02
-5.740000e-03,2.456933e+00,-2.933333e-03
-5.720000e-03,2.443333e+00,6.040000e-02
-5.700000e-03,2.450133e+00,1.102667e-01
-5.680000e-03,2.445600e+00,1.668000e-01
-5.660000e-03,2.452400e+00,2.053333e-01
-5.640000e-03,2.452400e+00,2.620000e-01
-5.620000e-03,2.466000e+00,3.185333e-01
-5.600000e-03,2.461467e+00,3.638667e-01
-5.580000e-03,2.459200e+00,4.182667e-01
-5.560000e-03,2.454667e+00,4.453333e-01
-5.540000e-03,2.445600e+00,5.042667e-01
-5.520000e-03,2.450133e+00,5.450667e-01
-5.500000e-03,2.461467e+00,5.993333e-01
-5.480000e-03,2.459200e+00,6.378667e-01
-5.460000e-03,2.461467e+00,6.809334e-01
-5.440000e-03,2.461467e+00,7.261333e-01
-5.420000e-03,2.450133e+00,7.442667e-01
-5.400000e-03,2.443333e+00,7.896000e-01
-5.380000e-03,2.450133e+00,8.258667e-01
-5.360000e-03,2.445600e+00,8.508000e-01
-5.340000e-03,2.461467e+00,8.869333e-01
-5.320000e-03,2.452400e+00,9.232000e-01
-5.300000e-03,2.452400e+00,9.481333e-01
-5.280000e-03,2.463733e+00,9.957333e-01
-5.260000e-03,2.452400e+00,1.016000e+00
-5.240000e-03,2.450133e+00,1.052267e+00
-5.220000e-03,2.459200e+00,1.077200e+00
-5.200000e-03,2.463733e+00,1.106667e+00
-5.180000e-03,2.450133e+00,1.138400e+00
-5.160000e-03,2.452400e+00,1.165467e+00
-5.140000e-03,2.463733e+00,1.194933e+00
-5.120000e-03,2.461467e+00,1.228933e+00
-5.100000e-03,2.461467e+00,1.251600e+00
-5.080000e-03,2.452400e+00,1.278800e+00
-5.060000e-03,2.452400e+00,1.299200e+00
-5.040000e-03,2.445600e+00,1.321733e+00
-5.020000e-03,2.452400e+00,1.351200e+00
-5.000000e-03,2.454667e+00,1.367067e+00
-4.980000e-03,2.450133e+00,1.389733e+00
-4.960000e-03,2.454667e+00,1.423733e+00
-4.940000e-03,2.461467e+00,1.444133e+00
-4.920000e-03,2.463733e+00,1.450800e+00
-4.900000e-03,2.456933e+00,1.484800e+00
-4.880000e-03,2.463733e+00,1.498400e+00
-4.860000e-03,2.463733e+00,1.521067e+00
-4.840000e-03,2.456933e+00,1.536933e+00
-4.820000e-03,2.447867e+00,1.550533e+00
-4.800000e-03,2.475200e+00,1.566400e+00
-4.780000e-03,2.454667e+00,1.577733e+00
-4.760000e-03,2.461467e+00,1.586800e+00
-4.740000e-03,2.472933e+00,1.609333e+00
-4.720000e-03,2.461467e+00,1.643333e+00
-4.700000e-03,2.463733e+00,1.643333e+00
-4.680000e-03,2.463733e+00,1.666000e+00
-4.660000e-03,2.456933e+00,1.679600e+00
-4.640000e-03,2.456933e+00,1.697733e+00
-4.620000e-03,2.452400e+00,1.713600e+00
-4.600000e-03,2.456933e+00,1.734000e+00
-4.580000e-03,2.475200e+00,1.731733e+00
-4.560000e-03,2.461467e+00,1.747467e+00
-4.540000e-03,2.461467e+00,1.767867e+00
-4.520000e-03,2.463733e+00,1.788267e+00
-4.500000e-03,2.468400e+00,1.795067e+00
-4.480000e-03,2.463733e+00,1.801867e+00
-4.460000e-03,2.468400e+00,1.813200e+00
-4.440000e-03,2.452400e+00,1.815467e+00
